Location,MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm
NorahHead,10.940000000000001,17.855,12.55,47.1,20.25,19.05,73.15,64.95,1017.2,1015.3549999999999,14.09,16.279999999999998
NorahHead,16.39,21.445,4.59,44.8,20.9,27.05,75.15,70.15,1015.9649999999999,1014.8399999999999,18.775,20.09
NorahHead,19.275,25.165,3.9,43.9,20.45,24.6,79.6,76.4,1014.21,1012.635,21.91,23.16
NorahHead,16.9,23.39,5.68,41.35,16.0,22.2,75.3,67.3,1015.085,1012.975,19.405,21.945
NorahHead,13.080000000000002,21.23,6.010000000000001,42.25,14.1,19.9,69.05,63.0,1019.3100000000001,1016.615,17.41,19.169999999999998
NorahHead,16.71,23.415,2.3,45.75,15.1,22.7,82.05,76.3,1016.4100000000001,1014.085,19.325,21.0
NorahHead,13.215,19.81,3.5100000000000002,42.65,11.0,20.1,77.6,68.4,1021.57,1019.22,15.825,18.27
NorahHead,10.22,17.794999999999998,0.61,34.15,11.4,14.2,69.0,59.65,1021.68,1019.03,13.515,16.505000000000003
NorahHead,11.92,19.06,1.1099999999999999,41.85,13.0,18.25,65.5,59.9,1019.95,1017.5450000000001,15.819999999999999,17.675
NorahHead,16.905,24.0,1.94,35.05,12.7,19.45,74.75,69.2,1020.1049999999999,1017.68,20.134999999999998,22.384999999999998
NorahHead,11.865,18.575,6.08,46.8,14.2,23.05,71.8,67.65,1018.71,1016.53,14.594999999999999,17.685
NorahHead,16.395,23.619999999999997,7.62,41.8,11.7,19.45,76.3,70.95,1015.4649999999999,1013.635,19.66,21.515
NorahHead,19.79,25.509999999999998,1.7100000000000002,44.1,17.1,25.9,77.85,73.7,1015.35,1013.6200000000001,22.375,23.78
NorahHead,20.955000000000002,28.825,0.86,42.35,13.45,20.85,77.0,69.5,1016.135,1014.11,23.54,26.04
NorahHead,15.11,22.55,0.45999999999999996,44.2,18.95,25.1,71.5,66.35,1020.625,1018.32,18.630000000000003,20.675
NorahHead,16.945,23.415,1.75,42.15,10.95,20.1,77.2,75.0,1015.15,1013.0899999999999,20.275,21.36
NorahHead,16.56,21.990000000000002,5.79,46.2,22.1,25.65,81.15,76.3,1017.64,1016.2850000000001,19.03,20.215
NorahHead,11.9,18.28,5.01,40.75,13.05,17.7,74.6,69.55,1018.825,1016.885,14.385,16.865000000000002
NorfolkIsland,20.07,24.725,1.81,44.75,21.65,25.5,76.85,73.6,1014.0799999999999,1012.5200000000001,22.59,23.36
NorfolkIsland,19.78,24.565,1.73,44.55,21.8,24.65,70.5,67.15,1016.4649999999999,1014.93,22.46,23.32
NorfolkIsland,19.205000000000002,24.415,1.5100000000000002,37.15,18.25,19.65,71.1,65.3,1019.1899999999999,1017.425,21.91,22.994999999999997
NorfolkIsland,18.255000000000003,23.555,4.84,40.6,18.4,20.35,67.7,66.3,1016.24,1014.9399999999999,21.59,22.145
NorfolkIsland,18.395,23.15,8.709999999999999,45.6,23.85,24.6,73.45,71.5,1014.975,1013.585,21.35,21.7
NorfolkIsland,19.740000000000002,25.06,2.2,44.65,22.5,25.45,74.45,70.45,1015.425,1014.155,22.975,23.675
NorfolkIsland,15.169999999999998,20.165,5.74,39.45,17.55,20.4,67.9,62.0,1021.6049999999999,1019.635,18.085,19.025
NorfolkIsland,14.015,19.06,2.8,43.15,18.6,22.45,63.1,63.5,1019.8799999999999,1017.97,16.855,17.445
NorfolkIsland,14.530000000000001,19.64,1.9300000000000002,39.75,18.95,21.2,66.4,65.25,1022.4950000000001,1020.5800000000002,17.59,18.155
NorfolkIsland,15.030000000000001,19.565,0.67,39.35,18.35,20.15,63.7,58.75,1023.335,1021.415,17.630000000000003,18.355
NorfolkIsland,16.490000000000002,21.16,1.67,47.15,21.05,21.6,68.15,64.15,1019.885,1017.86,19.125,19.77
NorfolkIsland,13.209999999999999,18.485,4.3,44.15,17.5,21.45,66.3,65.3,1021.8399999999999,1019.7549999999999,16.4,17.235
NorfolkIsland,16.325,21.405,0.8300000000000001,41.5,20.7,21.55,69.3,63.3,1021.18,1019.3799999999999,19.1,20.2
NorfolkIsland,18.805,23.72,0.62,36.85,17.3,20.7,73.4,68.85,1014.53,1013.3399999999999,21.544999999999998,22.475
NorfolkIsland,17.395,22.435,1.3199999999999998,35.4,16.05,19.15,69.35,64.1,1017.8299999999999,1016.0,20.44,21.27
NorfolkIsland,17.965,23.29,1.25,36.75,17.55,21.45,71.3,66.75,1017.9100000000001,1016.35,20.91,21.8
NorfolkIsland,17.72,23.03,6.11,40.15,19.3,19.9,76.15,73.0,1012.3700000000001,1010.9799999999999,20.81,21.759999999999998
NorfolkIsland,18.915,23.8,9.3,44.85,22.7,23.1,71.9,71.1,1014.1600000000001,1013.1850000000001,21.66,22.335
NorfolkIsland,17.384999999999998,23.0,0.9700000000000001,37.7,18.8,20.25,70.7,66.7,1017.0,1015.225,20.685,21.655
NorfolkIsland,14.14,18.86,3.5200000000000005,45.2,22.0,24.0,71.7,69.4,1019.8549999999999,1017.7049999999999,16.785,17.645000000000003
NorfolkIsland,14.580000000000002,19.55,3.29,37.45,18.55,19.55,66.55,64.15,1020.9950000000001,1019.325,17.369999999999997,18.145
NorfolkIsland,13.944999999999999,19.465,1.2899999999999998,36.7,16.0,19.3,66.05,61.35,1021.405,1019.0450000000001,17.244999999999997,18.31
NorfolkIsland,15.6,20.03,3.8200000000000003,34.8,14.9,17.65,74.15,70.6,1020.625,1018.555,18.005,18.955000000000002
NorfolkIsland,14.315000000000001,18.875,3.4899999999999998,39.25,17.45,18.45,70.3,65.1,1021.135,1019.49,16.755000000000003,17.615000000000002
NorfolkIsland,14.190000000000001,19.09,3.4200000000000004,52.2,23.35,24.65,66.75,62.95,1015.115,1012.93,17.035,18.22
NorfolkIsland,14.005,19.05,4.11,38.25,17.35,17.35,73.1,65.95,1021.6600000000001,1019.7549999999999,17.259999999999998,17.86
NorfolkIsland,13.775,19.47,2.5,39.05,17.25,19.3,61.2,62.9,1018.99,1017.305,17.525,17.580000000000002
NorfolkIsland,15.55,20.695,1.185,42.55,20.9,22.6,69.05,64.05,1016.24,1013.9799999999999,18.695,19.46
NorfolkIsland,16.785,21.555,3.28,43.9,19.15,20.6,74.8,70.3,1018.5350000000001,1016.07,19.61,20.29
NorfolkIsland,16.52,20.419999999999998,4.505,43.95,20.4,20.4,75.45,76.2,1020.0200000000001,1017.7700000000001,18.85,19.06
NorfolkIsland,15.12,19.965,1.56,43.85,21.4,18.15,68.15,66.8,1018.54,1016.5899999999999,18.259999999999998,18.65
NorfolkIsland,19.155,24.715,1.2650000000000001,38.95,20.05,21.55,66.95,66.6,1016.7549999999999,1015.24,22.55,23.005000000000003
NorfolkIsland,19.05,24.605,6.05,40.55,18.2,19.55,71.25,69.25,1014.7700000000001,1012.9399999999999,22.89,23.2
NorfolkIsland,17.15,23.255000000000003,2.0900000000000003,36.75,18.85,20.1,67.2,68.0,1017.385,1015.9950000000001,21.494999999999997,21.735
NorfolkIsland,17.35,22.615000000000002,2.31,41.5,17.9,21.45,73.25,69.0,1016.93,1014.865,20.56,21.095
NorfolkIsland,16.625,20.785,5.16,44.8,20.7,22.25,77.0,73.25,1019.29,1017.39,19.05,19.225
NorfolkIsland,17.94,23.5,2.57,41.9,20.2,19.8,65.6,61.4,1017.0899999999999,1015.04,21.130000000000003,21.985
NorfolkIsland,18.825,23.79,1.6800000000000002,43.8,21.75,21.95,73.95,71.2,1020.1,1018.05,21.85,22.080000000000002
NorfolkIsland,21.95,25.889999999999997,11.1,44.55,21.65,21.85,83.2,80.1,1011.21,1009.7850000000001,24.005000000000003,24.405
NorfolkIsland,19.475,24.095,1.6800000000000002,41.5,19.95,21.7,77.2,75.15,1017.03,1015.725,22.07,22.45
NorfolkIsland,19.294999999999998,24.655,6.15,34.5,16.85,16.7,72.1,70.2,1016.055,1014.47,22.79,23.1
NorfolkIsland,18.134999999999998,23.630000000000003,1.3800000000000001,37.3,19.6,20.3,68.05,69.3,1017.9799999999999,1016.32,21.845,22.009999999999998
NorfolkIsland,20.025,25.0,4.130000000000001,38.15,18.8,21.3,76.75,73.7,1015.5350000000001,1014.2950000000001,22.759999999999998,23.525
NorfolkIsland,17.34,22.425,6.18,43.15,20.3,20.2,73.5,72.3,1014.1899999999999,1012.625,20.41,20.89
NorfolkIsland,15.430000000000001,19.915,1.1199999999999999,47.6,22.7,24.85,65.8,62.65,1016.055,1013.945,18.11,18.72
NorfolkIsland,14.255,19.085,3.8899999999999997,46.5,18.15,22.1,68.9,63.75,1016.085,1014.2700000000001,17.1,17.785
NorfolkIsland,16.2,20.195,1.9700000000000002,48.3,22.2,24.15,68.95,66.65,1018.055,1015.75,18.294999999999998,18.96
NorfolkIsland,20.95,25.535,8.27,40.1,18.95,20.95,80.25,74.35,1012.96,1012.335,23.25,24.54
NorfolkIsland,19.095,23.845,2.68,43.5,21.55,23.6,72.0,69.35,1017.1,1015.165,21.735,22.4
NorfolkIsland,18.775,23.785,0.51,45.25,24.2,24.75,69.55,66.2,1017.9649999999999,1016.4350000000001,21.415,22.259999999999998
NorfolkIsland,18.990000000000002,24.4,3.1,42.55,21.8,22.95,69.05,64.2,1018.47,1016.53,21.905,22.96
NorfolkIsland,18.86,24.53,0.7899999999999999,43.95,23.1,23.75,67.0,61.05,1018.32,1016.765,22.05,23.085
NorfolkIsland,18.96,24.975,0.36,36.35,18.85,22.15,64.4,61.5,1018.0600000000001,1016.5799999999999,22.48,23.675
NorfolkIsland,14.015,18.45,8.72,46.4,20.15,22.8,74.55,70.1,1020.57,1018.845,16.695,17.244999999999997
NorfolkIsland,15.23,20.065,3.65,45.9,21.85,22.65,71.95,72.05,1021.5799999999999,1019.4549999999999,18.044999999999998,18.43
NorfolkIsland,15.625,20.665,5.22,49.4,22.35,23.85,71.0,71.1,1014.32,1011.9350000000001,18.52,19.115000000000002
NorfolkIsland,15.540000000000001,20.32,1.29,43.45,21.35,21.95,70.3,67.6,1017.15,1015.0200000000001,18.375,19.1
NorfolkIsland,14.094999999999999,19.335,1.1,40.7,18.6,22.7,64.8,60.8,1019.1,1017.07,17.345,18.055
NorfolkIsland,14.430000000000001,18.935,0.9800000000000001,43.5,19.1,23.35,76.5,71.75,1018.2850000000001,1016.175,16.855,17.8
NorfolkIsland,17.94,24.005000000000003,0.22999999999999998,40.05,21.35,23.4,65.05,60.55,1020.0450000000001,1018.905,21.56,22.445
NorfolkIsland,17.12,23.335,0.47000000000000003,38.2,18.3,20.85,61.8,61.55,1017.3799999999999,1016.0,21.095,21.625
NorfolkIsland,16.605,22.185,0.9199999999999999,35.55,17.65,19.1,68.45,65.55,1018.945,1017.39,19.89,20.794999999999998
NorfolkIsland,15.334999999999999,19.990000000000002,1.81,50.2,24.1,26.25,70.35,68.0,1019.2,1017.575,17.95,18.634999999999998
NorfolkIsland,17.43,21.855,2.74,41.9,20.3,21.45,78.05,76.7,1018.85,1017.5600000000001,19.75,20.125
Nuriootpa,5.835,14.865,6.17,44.8,20.15,21.8,76.3,66.9,1013.5799999999999,1011.8399999999999,11.095,13.530000000000001
Nuriootpa,6.2700000000000005,18.44,2.6399999999999997,40.95,14.45,19.4,72.65,46.25,1015.6850000000001,1013.54,11.965,17.330000000000002
Nuriootpa,8.78,22.345,0.64,46.1,19.9,21.85,60.35,44.8,1015.57,1013.925,15.27,20.485
Nuriootpa,6.45,15.030000000000001,3.165,41.45,14.8,19.45,77.65,62.1,1019.7149999999999,1017.675,10.735000000000001,14.190000000000001
Nuriootpa,9.209999999999999,18.3,3.5,47.5,16.65,20.65,80.05,61.05,1015.21,1013.5350000000001,13.275,16.61
Nuriootpa,5.3,13.905000000000001,2.69,43.7,14.4,21.3,82.2,63.2,1020.64,1018.85,9.315000000000001,12.975
Nuriootpa,5.595000000000001,14.455000000000002,2.13,45.2,14.5,21.25,81.15,67.15,1020.28,1018.095,9.945,12.684999999999999
Nuriootpa,10.465,23.86,1.51,35.85,13.0,16.1,63.55,37.45,1021.72,1018.8299999999999,16.735,22.865000000000002
Nuriootpa,11.145,24.735,0.58,40.05,12.8,15.9,71.7,41.15,1016.74,1014.8100000000001,16.630000000000003,23.31
Nuriootpa,2.7199999999999998,16.169999999999998,0.45,30.25,9.9,13.6,77.25,49.75,1030.135,1027.85,9.225,15.3
Nuriootpa,12.004999999999999,24.735,1.05,40.55,15.15,15.6,64.75,42.2,1015.365,1012.9549999999999,17.244999999999997,23.435000000000002
Nuriootpa,11.03,27.4,0.45999999999999996,45.6,16.1,19.15,54.35,27.3,1014.125,1011.9200000000001,18.895,25.555
Nuriootpa,12.64,28.125,0.18,38.25,13.3,16.0,59.6,31.2,1017.04,1014.8700000000001,18.41,26.580000000000002
Nuriootpa,15.169999999999998,27.955000000000002,3.6449999999999996,43.3,16.05,19.0,62.8,42.55,1012.6299999999999,1011.5,20.305,26.145
Nuriootpa,5.465,15.330000000000002,1.5099999999999998,41.0,12.9,18.15,77.7,59.05,1022.655,1020.55,10.36,14.395
Nuriootpa,11.095,19.25,5.87,38.65,15.25,18.35,76.1,64.2,1017.93,1016.6450000000001,14.135,17.775
Nuriootpa,7.56,16.880000000000003,1.43,40.65,15.8,19.4,78.5,55.95,1022.3950000000001,1020.18,11.7,15.830000000000002
Nuriootpa,6.9799999999999995,17.535,1.8699999999999999,38.4,14.95,17.35,73.15,53.2,1019.99,1017.8399999999999,12.4,16.57
Nuriootpa,5.3100000000000005,13.985,2.63,36.05,12.85,17.65,78.95,60.15,1023.325,1021.3549999999999,9.25,13.13
Nuriootpa,10.645,23.18,2.38,38.35,14.25,16.75,70.25,47.45,1016.3,1013.905,15.86,21.255000000000003
Nuriootpa,9.395,21.380000000000003,1.425,42.55,17.4,21.1,65.3,41.2,1015.71,1013.975,14.925,20.065
Nuriootpa,9.91,22.825,0.945,39.05,15.3,16.25,58.9,39.75,1016.1450000000001,1014.085,15.915000000000001,21.009999999999998
Nuriootpa,14.9,27.105,2.9,39.6,14.1,17.6,65.65,43.2,1017.0350000000001,1015.2549999999999,18.97,25.46
Nuriootpa,15.38,31.814999999999998,0.35,41.2,14.65,15.75,52.5,36.3,1011.1450000000001,1008.8549999999999,22.044999999999998,29.945
Nuriootpa,9.525,24.34,0.345,41.5,13.4,15.15,64.65,38.6,1017.45,1015.765,15.825,22.994999999999997
Nuriootpa,6.035,16.56,1.59,41.6,11.4,18.95,71.5,56.4,1021.9100000000001,1019.5200000000001,11.32,15.1
Nuriootpa,7.88,21.525,0.45,37.25,12.7,17.95,62.9,44.05,1022.9799999999999,1020.765,15.8,19.69
Nuriootpa,5.4799999999999995,15.005,0.7899999999999999,45.1,13.8,19.25,78.4,57.2,1021.275,1018.4350000000001,9.975,14.080000000000002
Nuriootpa,4.66,13.45,2.1900000000000004,39.1,13.5,19.8,84.45,63.6,1023.26,1021.68,8.665000000000001,12.375
Nuriootpa,6.83,16.535,2.2800000000000002,38.2,13.45,18.45,78.55,55.2,1019.485,1017.6,11.015,15.375
Nuriootpa,12.4,25.45,0.33999999999999997,45.7,16.35,17.75,55.3,32.35,1015.35,1012.74,17.240000000000002,24.015
Nuriootpa,10.895,25.22,0.605,39.25,14.6,18.3,63.45,35.65,1019.3700000000001,1016.65,16.6,23.794999999999998
Nuriootpa,13.91,29.630000000000003,0.33999999999999997,40.0,14.6,14.8,51.6,27.35,1015.915,1013.5049999999999,19.93,27.669999999999998
Nuriootpa,14.365,26.305,0.93,43.75,16.1,19.9,63.2,37.4,1013.975,1012.4949999999999,18.71,24.665
Nuriootpa,14.005,29.365,0.42000000000000004,47.1,17.9,19.0,52.25,27.9,1012.11,1009.85,20.125,27.71
Nuriootpa,6.975,15.66,1.05,42.25,16.45,21.35,70.0,61.1,1019.07,1016.885,11.05,14.52
Nuriootpa,5.645,14.559999999999999,1.35,43.6,14.75,20.05,80.55,61.7,1015.905,1014.0,9.66,13.55
Nuriootpa,6.435,15.13,2.63,42.8,15.95,20.15,79.45,61.9,1015.0049999999999,1012.775,10.095,13.9
Nuriootpa,10.879999999999999,24.925,0.7,40.7,15.95,15.95,52.95,35.75,1021.3,1019.57,18.18,23.785
Nuriootpa,6.825,16.75,2.07,46.85,20.5,20.4,70.45,58.25,1015.425,1013.05,12.22,14.745
Nuriootpa,11.855,25.345000000000002,2.41,41.15,12.75,18.25,57.7,39.3,1014.6600000000001,1012.865,17.64,23.15
Nuriootpa,13.275,28.639999999999997,0.12000000000000002,42.55,14.6,18.05,53.7,28.45,1015.8700000000001,1013.775,19.32,26.9
Nuriootpa,13.715,32.12,0.05,43.05,14.0,16.5,43.2,20.0,1015.7049999999999,1013.6700000000001,21.91,30.57
Nuriootpa,8.365,16.025,1.25,33.9,12.7,15.5,83.15,63.3,1025.17,1023.025,11.76,15.135
Nuriootpa,8.57,22.535,0.32999999999999996,34.0,11.6,14.65,63.9,35.75,1022.905,1020.1700000000001,15.2,21.585
Nuriootpa,7.984999999999999,19.955000000000002,1.9900000000000002,39.45,13.35,17.1,72.6,52.8,1020.4100000000001,1018.72,14.13,18.675
Nuriootpa,5.6850000000000005,14.025,2.06,41.4,13.55,20.15,83.45,65.75,1020.04,1017.9399999999999,9.76,13.015
Nuriootpa,6.584999999999999,18.675,1.11,34.3,10.85,14.8,71.45,48.0,1019.375,1016.5649999999999,12.709999999999999,17.445
Nuriootpa,6.575,15.625,1.27,35.35,14.25,17.8,74.15,60.7,1025.0149999999999,1022.76,10.834999999999999,14.48
Nuriootpa,5.42,15.440000000000001,3.22,39.35,13.5,21.05,77.5,62.65,1023.0049999999999,1020.9950000000001,10.2,14.0
Nuriootpa,8.07,18.240000000000002,1.3299999999999998,43.65,16.45,20.7,75.95,57.85,1017.135,1015.375,12.26,16.630000000000003
Nuriootpa,14.465,31.339999999999996,0.45999999999999996,43.15,15.3,17.1,49.15,24.05,1014.96,1012.22,21.740000000000002,29.645
Nuriootpa,11.9,25.839999999999996,2.07,44.7,18.65,19.9,58.8,36.8,1014.775,1013.025,17.9,24.04
Nuriootpa,12.3,28.475,0.31999999999999995,35.95,11.85,14.25,58.0,32.9,1020.235,1017.8950000000001,18.585,27.04
Nuriootpa,13.055000000000001,25.65,2.12,38.5,15.2,16.2,58.95,36.0,1018.6049999999999,1016.2299999999999,18.195,24.630000000000003
Nuriootpa,14.635,28.919999999999998,0.38,44.05,14.05,18.95,58.1,26.75,1018.2700000000001,1016.15,19.755000000000003,27.385
Nuriootpa,11.02,25.925,0.51,43.3,15.05,18.4,58.55,28.55,1017.0049999999999,1014.825,17.015,24.59
Nuriootpa,12.969999999999999,27.339999999999996,0.06999999999999999,42.95,16.25,19.8,55.85,28.35,1014.2700000000001,1012.275,18.04,25.695
Nuriootpa,10.95,24.805,0.5,45.15,16.75,19.05,65.7,35.95,1020.5899999999999,1018.76,16.18,23.375
Nuriootpa,6.525,16.345,1.23,38.3,11.65,16.75,75.45,57.15,1024.185,1022.03,11.41,15.315000000000001
Nuriootpa,8.865,19.880000000000003,1.61,36.15,13.55,15.85,68.6,49.3,1023.51,1021.1049999999999,13.88,18.805
Nuriootpa,7.81,21.369999999999997,0.75,40.25,15.05,19.4,63.8,39.95,1019.6450000000001,1017.425,14.605,20.1
Nuriootpa,7.425,22.365000000000002,0.48,42.2,16.85,20.2,57.85,40.6,1021.135,1018.7149999999999,14.225,20.965
Nuriootpa,6.01,19.335,0.43,41.1,15.8,18.7,61.55,38.95,1022.155,1019.555,13.11,18.45
PearceRAAF,18.855,35.019999999999996,1.6299999999999997,48.75,16.5,20.6,54.75,31.0,1015.53,1013.135,25.1,33.08
PearceRAAF,16.565,31.335,0.5700000000000001,44.1,17.4,24.4,54.25,38.15,1015.57,1013.175,23.905,29.105
PearceRAAF,16.535,31.955000000000002,0.635,44.0,18.05,22.6,52.0,36.25,1014.51,1012.1600000000001,23.43,29.865
PearceRAAF,10.309999999999999,26.994999999999997,1.83,40.85,15.55,22.2,60.15,44.95,1017.9950000000001,1015.24,19.715,25.134999999999998
PearceRAAF,14.705000000000002,30.57,0.85,46.25,17.0,24.6,52.85,37.4,1012.845,1010.51,22.575,28.160000000000004
PearceRAAF,12.16,23.625,3.72,45.05,15.15,19.15,68.55,58.1,1018.4100000000001,1015.765,17.53,20.880000000000003
PearceRAAF,8.01,19.3,2.1599999999999997,39.5,13.65,18.4,76.15,58.6,1025.5549999999998,1023.475,13.35,18.07
PearceRAAF,8.77,19.895,2.95,40.5,15.15,21.0,72.7,54.65,1020.9399999999999,1018.4200000000001,14.325,18.71
PearceRAAF,10.934999999999999,23.405,0.16999999999999998,43.35,17.25,17.15,60.2,39.05,1024.74,1021.8799999999999,16.25,22.735
PearceRAAF,12.24,22.755000000000003,2.0799999999999996,44.65,16.85,19.95,69.45,50.65,1021.1850000000001,1018.305,16.244999999999997,21.165
PearceRAAF,9.975,22.435,1.2,40.75,15.15,18.15,70.15,48.65,1021.47,1018.8149999999999,15.395,21.1
PearceRAAF,18.34,34.38,0.01,47.0,20.0,25.15,45.35,29.3,1011.6700000000001,1008.99,26.064999999999998,31.805
PearceRAAF,18.134999999999998,35.114999999999995,0.0,48.9,17.1,19.95,41.85,22.05,1014.89,1011.6200000000001,25.244999999999997,33.25
PearceRAAF,16.505000000000003,32.775,0.0,51.05,19.6,25.1,44.05,29.45,1014.725,1011.385,23.91,30.764999999999997
PearceRAAF,10.89,24.645,1.01,45.0,17.6,20.75,57.3,44.45,1018.2149999999999,1015.945,18.715,22.740000000000002
PearceRAAF,15.235,32.15,0.039999999999999994,49.65,19.35,25.25,40.95,27.3,1013.1049999999999,1010.305,23.990000000000002,29.645
PearceRAAF,10.275,22.154999999999998,5.0,46.25,13.9,20.7,72.05,49.4,1019.3700000000001,1017.275,15.37,20.869999999999997
PearceRAAF,7.745,19.435,0.25,35.2,13.4,15.4,70.15,53.0,1023.675,1021.11,13.495,18.535
PearceRAAF,11.355,21.3,4.12,40.6,16.05,16.35,64.8,50.15,1022.8549999999999,1020.595,15.49,20.4
PearceRAAF,15.180000000000001,30.225,0.15,46.0,17.4,22.55,52.7,32.0,1018.225,1015.3,21.655,28.439999999999998
PearceRAAF,14.080000000000002,25.775,3.3649999999999998,37.5,15.3,17.2,68.1,49.55,1017.9350000000001,1015.7549999999999,19.41,24.025
PearceRAAF,10.45,26.03,0.04,39.05,14.25,18.9,58.2,38.3,1019.95,1016.915,18.905,24.55
PearceRAAF,10.22,26.865,0.44000000000000006,44.75,17.45,23.65,50.6,42.0,1015.9799999999999,1013.635,20.375,24.445
PearceRAAF,14.515,32.31,0.5900000000000001,47.6,17.8,24.45,47.85,32.25,1011.6049999999999,1008.78,23.845,29.505000000000003
PearceRAAF,8.42,22.235,0.6599999999999999,41.05,15.9,22.5,64.25,45.95,1018.0200000000001,1014.8700000000001,15.544999999999998,20.73
PearceRAAF,7.7299999999999995,18.55,3.7600000000000002,43.15,17.1,19.7,72.85,56.7,1020.555,1018.2049999999999,13.215,17.425
PearceRAAF,8.285,20.22,2.51,48.35,19.3,23.0,69.1,54.0,1016.9399999999999,1014.95,15.26,18.619999999999997
PearceRAAF,11.190000000000001,28.99,0.01,37.95,13.8,16.75,54.9,33.95,1020.135,1016.6600000000001,20.095,27.695
PearceRAAF,10.955,25.369999999999997,1.9700000000000002,40.1,15.2,13.85,56.3,33.15,1021.99,1019.22,17.415,24.405
PearceRAAF,10.709999999999999,24.81,1.3800000000000001,36.75,13.75,17.55,72.55,45.6,1020.875,1018.415,16.64,23.869999999999997
PearceRAAF,16.415,30.01,7.58,50.75,20.45,23.25,59.5,47.7,1011.695,1009.36,22.68,28.445
PearceRAAF,14.505,27.77,0.13,46.2,18.15,23.8,63.75,44.5,1014.6,1012.0200000000001,20.715,26.235000000000003
PearceRAAF,17.195,33.495,0.8800000000000001,46.15,16.9,17.75,49.4,32.7,1015.155,1012.5799999999999,25.23,31.880000000000003
PearceRAAF,14.865,32.3,0.71,48.15,15.9,25.45,49.55,37.0,1014.25,1011.635,24.53,29.335
PearceRAAF,17.294999999999998,33.03,0.74,47.45,20.45,20.15,49.85,32.1,1014.195,1011.405,24.675,30.885
PearceRAAF,12.834999999999999,29.835,0.3,42.35,15.2,24.15,54.5,39.85,1017.2950000000001,1015.18,22.425,27.205000000000002
PearceRAAF,12.855,28.925,0.43,48.4,16.45,21.65,58.05,39.2,1018.195,1015.6450000000001,21.365000000000002,26.919999999999998
PearceRAAF,13.87,31.155,0.02,47.45,17.1,24.35,51.2,34.1,1016.46,1013.665,23.080000000000002,29.064999999999998
PearceRAAF,9.725,19.015,4.13,39.7,13.65,17.1,80.7,59.65,1017.9950000000001,1016.2850000000001,13.419999999999998,17.965
PearceRAAF,7.24,18.725,1.8,35.75,11.6,16.55,78.45,57.8,1021.35,1019.025,12.5,17.869999999999997
PearceRAAF,10.015,21.595,3.37,35.5,14.75,15.55,74.1,54.15,1019.8700000000001,1017.4549999999999,15.27,20.619999999999997
PearceRAAF,16.765,32.53,0.0,45.75,18.75,20.8,52.35,33.75,1016.29,1013.4549999999999,24.165,30.355
PearceRAAF,14.190000000000001,24.165,1.8,37.55,13.6,18.4,77.8,61.1,1019.6700000000001,1017.235,18.825,22.865000000000002
PearceRAAF,9.205,21.55,3.17,34.65,11.35,14.5,72.1,48.4,1022.0649999999999,1019.5649999999999,15.275,20.54
PearceRAAF,7.08,19.985,0.41,33.45,13.3,14.4,68.45,42.7,1023.075,1020.0600000000001,12.584999999999999,19.294999999999998
PearceRAAF,5.785,19.055,3.69,38.35,13.15,17.85,69.75,46.95,1023.595,1020.805,12.36,18.2
PearceRAAF,16.380000000000003,31.135,0.11000000000000001,45.35,19.4,18.7,45.9,28.45,1017.115,1014.195,22.6,29.740000000000002
PearceRAAF,12.195,28.275,0.6599999999999999,42.5,16.75,19.1,52.95,30.15,1019.115,1015.97,19.835,27.085
PearceRAAF,13.495,25.910000000000004,1.1,39.25,14.95,18.75,65.35,39.65,1014.5899999999999,1011.825,18.884999999999998,24.830000000000002
PearceRAAF,17.455000000000002,34.375,0.6599999999999999,56.55,19.05,22.5,44.0,27.35,1010.9100000000001,1008.18,25.169999999999998,32.535000000000004
PearceRAAF,19.48,33.94,0.24,55.25,24.35,23.7,47.3,26.5,1011.945,1008.85,24.8,32.665
PearceRAAF,13.35,29.589999999999996,0.0,45.0,18.1,23.4,43.9,29.8,1016.53,1013.36,21.825,27.485000000000003
PearceRAAF,7.57,21.715,1.3800000000000001,39.9,16.7,18.35,59.9,39.8,1021.8149999999999,1018.76,15.23,20.64
PearceRAAF,12.52,28.169999999999998,0.7,46.9,17.85,24.0,45.25,30.25,1016.6049999999999,1014.025,21.07,26.564999999999998
PearceRAAF,11.45,26.169999999999998,2.15,45.25,14.75,18.25,53.45,33.7,1020.275,1017.275,18.81,24.830000000000002
PearceRAAF,11.745000000000001,25.205000000000002,2.7199999999999998,43.25,15.4,17.15,61.35,40.05,1019.54,1016.7950000000001,17.009999999999998,24.330000000000002
PearceRAAF,7.8950000000000005,20.165,3.255,37.55,13.0,19.0,75.65,47.7,1020.6600000000001,1018.325,12.930000000000001,19.279999999999998
PearceRAAF,18.285,34.040000000000006,0.0,51.45,19.55,20.85,52.95,27.7,1012.915,1010.3149999999999,23.155,32.269999999999996
PearceRAAF,14.36,31.095,0.8300000000000001,47.3,14.7,21.6,59.75,31.95,1014.985,1012.61,20.03,29.49
PearceRAAF,15.444999999999999,32.505,0.0,48.55,19.9,20.45,48.5,25.35,1014.7950000000001,1012.2149999999999,21.585,30.355
PearceRAAF,13.61,31.189999999999998,0.0,47.5,19.25,23.4,39.65,24.25,1017.5,1014.6600000000001,22.935,29.455000000000002
